prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
450,3156,False,0.006038341412727404,69,64,0.0542806680873711,0.45503952979775203,0.4223017195815937,0.06837808253328319,0.40075886171038094,0.4896182278092892,0.014492753623188406,0.5217391304347826,0.43478260869565216,0.028985507246376812,0.6045159864493798,0.39548401355062035,0.8194666984758492,0.1805333015241508,0.16274646469013043,0.8372535353098696,0.43196585834579054,0.5680341416542095
451,3163,False,0.007849283495593919,58,56,0.1558832208375332,0.4094411405970629,0.37384789053742346,0.06082774802798015,0.2535579197595297,0.49836149842090555,0.1206896551724138,0.46551724137931033,0.3793103448275862,0.034482758620689655,0.6055622037188623,0.39443779628113773,0.8190516876475911,0.18094831235240894,0.16407856565401888,0.8359214343459812,0.43224039959152316,0.5677596004084767
452,3170,False,0.002468243647183508,69,63,0.060184407575732256,0.5000254633937514,0.3563866624573018,0.08340346657321482,0.4398410558180192,0.4392172201885057,0.028985507246376812,0.5217391304347826,0.37681159420289856,0.07246376811594203,0.6051284712072333,0.39487152879276666,0.8192704447453045,0.18072955525469545,0.16372974526459463,0.8362702547354054,0.43212308285921186,0.567876917140788
453,3177,False,0.0027484576428848237,79,74,0.11921142225594082,0.42439125607395267,0.33974637518631723,0.11665094648378907,0.30517983381801184,0.5337131186593089,0.0759493670886076,0.46835443037974683,0.35443037974683544,0.10126582278481013,0.6052150878186415,0.3947849121813584,0.8195335737460584,0.18046642625394155,0.16420092222375832,0.8357990777762417,0.4321179701752377,0.5678820298247623
454,3184,False,0.0026403750296583694,69,62,0.09190101569477126,0.3817157389056925,0.4162030608302471,0.11018018456928887,0.2898147232109212,0.58038929175354,0.028985507246376812,0.43478260869565216,0.463768115942029,0.07246376811594203,0.6049114713946865,0.39508852860531357,0.8192069566186033,0.18079304338139665,0.16419320355050215,0.8358067964494978,0.43144805559795013,0.5685519444020498
455,3191,False,0.00570544654965185,74,68,0.06123189125025219,0.4579961491255937,0.3920742757750201,0.08869768384913414,0.39676425787534153,0.4221847715480123,0.02702702702702703,0.5135135135135135,0.3918918918918919,0.06756756756756757,0.6050774649404087,0.3949225350595913,0.82019540991584,0.17980459008416005,0.16480610302627643,0.8351938969737236,0.43143358091438244,0.5685664190856176
456,3198,False,0.0009945146630055486,62,60,0.08269636408258216,0.40682669512965053,0.43304866544940523,0.07742827533836204,0.32413033104706834,0.5281808443854538,0.04838709677419355,0.45161290322580644,0.46774193548387094,0.03225806451612903,0.6051401679860166,0.3948598320139835,0.8202960013484647,0.17970399865153533,0.16497101536866535,0.8350289846313346,0.43140964760090944,0.5685903523990905
457,3205,False,0.002204653909535146,69,62,0.10071879509374802,0.5251555663706069,0.2668578741653467,0.10726776437029824,0.42443677127685886,0.48741918557849245,0.07246376811594203,0.5652173913043478,0.2608695652173913,0.10144927536231885,0.6050653679072512,0.39493463209274887,0.8199426878999369,0.18005731210006315,0.1650202568018952,0.8349797431981048,0.431885319282188,0.5681146807178121
458,3212,False,0.0030598033337349935,62,58,0.07508075369503961,0.35333466132559804,0.5062010027293555,0.06538358225000669,0.27825390763055846,0.4300039110268624,0.04838709677419355,0.3709677419354839,0.5483870967741935,0.03225806451612903,0.6048359851700935,0.39516401482990654,0.8194174984981699,0.18058250150183022,0.16480397688075943,0.8351960231192405,0.43148134478897876,0.5685186552110213
459,3219,False,0.0018520973656366573,81,74,0.08234436829253786,0.3893912364707803,0.46044289069899946,0.06782150453768236,0.30704686817824245,0.4606634254254032,0.04938271604938271,0.41975308641975306,0.48148148148148145,0.04938271604938271,0.604987183990542,0.395012816009458,0.8192823813281996,0.18071761867180047,0.1647447029215441,0.8352552970784558,0.43090921366400853,0.5690907863359914
460,3226,False,0.0027776694500690315,75,72,0.08254092417255711,0.37965799247423393,0.42497650141548227,0.11282458193772646,0.29711706830167683,0.5340035185165319,0.04,0.4,0.4533333333333333,0.10666666666666667,0.6047190334778091,0.3952809665221909,0.8187789001517065,0.1812210998482934,0.16493395743723974,0.8350660425627603,0.4311206886136739,0.5688793113863261
461,3233,False,0.0056552595164464274,60,58,0.05497455092444887,0.5246312740973835,0.3508765101371441,0.06951766484102348,0.46965672317293466,0.4707078890932893,0.016666666666666666,0.5666666666666667,0.36666666666666664,0.05,0.6052018889765955,0.39479811102340434,0.8198714712742485,0.18012852872575144,0.16525411528194214,0.8347458847180578,0.43109369221609256,0.5689063077839074
462,3240,False,0.005381417634522632,57,55,0.07254258101188016,0.39998210776914006,0.4174569196499992,0.11001839156898047,0.3274395267572599,0.5063800134519589,0.017543859649122806,0.43859649122807015,0.45614035087719296,0.08771929824561403,0.6042655530381617,0.3957344469618384,0.8191471060513619,0.1808528939486382,0.16488107788542442,0.8351189221145756,0.4302707070109131,0.569729292989087
463,3247,False,0.0014030413354151343,60,56,0.07569928900132473,0.48720845262853785,0.33826693898582805,0.09882531938430937,0.4115091636272131,0.527657775053701,0.016666666666666666,0.55,0.38333333333333336,0.05,0.6041100815363765,0.3958899184636235,0.8192278677130738,0.18077213228692612,0.164904896582932,0.8350951034170679,0.4298331244671217,0.5701668755328784
464,3254,False,0.004376709429046531,67,64,0.08650054205259787,0.44247565027745084,0.4146077837190333,0.05641602395091779,0.35597510822485295,0.49556074432288477,0.05970149253731343,0.47761194029850745,0.44776119402985076,0.014925373134328358,0.6042934950533877,0.3957065049466123,0.820016056335772,0.17998394366422793,0.1645549411468891,0.8354450588531109,0.43024554895947187,0.5697544510405282
465,3261,False,0.0031364270908191883,71,63,0.10045253100312787,0.422740769964065,0.3808208444271086,0.09598585460569846,0.32228823896093717,0.5459621176890813,0.07042253521126761,0.4507042253521127,0.4084507042253521,0.07042253521126761,0.6046400145843068,0.39535998541569306,0.820527806316741,0.179472193683259,0.16439400026865403,0.8356059997313459,0.42974608177791884,0.5702539182220812
466,3268,False,0.002095107595983517,57,55,0.09485911265467178,0.5113359016204168,0.3142795123827519,0.07952547334215958,0.41647678896574497,0.5189794936760961,0.05263157894736842,0.543859649122807,0.3508771929824561,0.05263157894736842,0.6043498289762159,0.3956501710237841,0.8207327168588535,0.17926728314114654,0.1647088296407715,0.8352911703592285,0.42983213073262433,0.5701678692673756
467,3275,False,0.002017896239631479,77,74,0.0678108030334928,0.47174786949790204,0.3883660766752543,0.07207525079335074,0.40393706646440924,0.4874724098116632,0.012987012987012988,0.5324675324675324,0.42857142857142855,0.025974025974025976,0.6041591251631301,0.3958408748368699,0.8209824122218528,0.17901758777814727,0.16496212822181192,0.8350378717781881,0.42955935052549776,0.5704406494745022
468,3282,False,0.004026715254506746,71,66,0.12494696005927028,0.44198644102443363,0.34230311449676026,0.09076348441953583,0.3170394809651633,0.5056793046766699,0.11267605633802817,0.49295774647887325,0.3380281690140845,0.056338028169014086,0.6047551194781451,0.3952448805218549,0.8210425214639618,0.17895747853603808,0.16566405552762908,0.8343359444723709,0.4294583077909752,0.5705416922090248
469,3289,False,0.001944150114153798,61,58,0.12215917137726674,0.4239562661629083,0.37450032262629757,0.07938423983352708,0.3017970947856416,0.5022507842956265,0.09836065573770492,0.4426229508196721,0.39344262295081966,0.06557377049180328,0.605221353300573,0.39477864669942697,0.8210620412299977,0.17893795877000238,0.16593127827799453,0.8340687217220054,0.42944566692248304,0.5705543330775169
470,3296,False,0.003976562196726408,64,60,0.10523462058177464,0.35524472140781915,0.4090835196854264,0.13043713832497963,0.2500101008260445,0.46662821901495777,0.09375,0.359375,0.421875,0.125,0.605383145233747,0.39461685476625297,0.8210530419695548,0.17894695803044522,0.1653233238582559,0.8346766761417441,0.42860382731120994,0.5713961726887901
471,3303,False,0.0042842408432516065,79,69,0.10746968731718051,0.4469431639864483,0.36137065061027407,0.08421649808609692,0.33947347666926775,0.4828688225397457,0.10126582278481013,0.46835443037974683,0.379746835443038,0.05063291139240506,0.6048995347753541,0.3951004652246459,0.8216734308724722,0.1783265691275277,0.16581469415708908,0.8341853058429108,0.4289575369336482,0.5710424630663519
472,3310,False,0.0036966081238012254,70,63,0.09901107798359664,0.4841835680582424,0.27415367358249326,0.14265168037566736,0.38517249007464577,0.48384013542584164,0.08571428571428572,0.5142857142857142,0.2714285714285714,0.12857142857142856,0.604470111451369,0.395529888548631,0.8210630349569638,0.1789369650430361,0.16576828936826235,0.8342317106317376,0.42959087818118474,0.5704091218188153
473,3317,False,0.0025957298032943644,57,55,0.06807475893132604,0.4282305675454232,0.3650578392921909,0.1386368342310596,0.3601558086140972,0.4619922009253479,0.017543859649122806,0.45614035087719296,0.40350877192982454,0.12280701754385964,0.6040191556267519,0.395980844373248,0.8212530590946148,0.17874694090538518,0.1654805446636154,0.8345194553363846,0.4300754608427546,0.5699245391572454
474,3324,False,0.0026277896694561088,65,62,0.04840729256626691,0.4441689120677861,0.4384829536885502,0.06894084167739685,0.39576161950151917,0.470662875430498,0.015384615384615385,0.47692307692307695,0.49230769230769234,0.015384615384615385,0.6035946860952969,0.3964053139047031,0.8209918392965213,0.17900816070347872,0.16585852619804606,0.834141473801954,0.430111322352074,0.569888677647926
475,3331,False,0.0038373569280794693,69,65,0.07913747267727,0.4052521926999105,0.41528042272246035,0.10032991190035896,0.32611472002264047,0.4879678565158684,0.028985507246376812,0.43478260869565216,0.4492753623188406,0.08695652173913043,0.6038129044584981,0.3961870955415019,0.8215668242810475,0.17843317571895234,0.16634829435775236,0.8336517056422476,0.4298961731102217,0.5701038268897782
