prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
34,349,False,0.03444037688936,116,114,0.5006660089509916,0.49933399104900844,0.001332017901983118,0.6930456483002252,0.5603448275862069,0.4396551724137931,0.520791358157527,0.47920864184247314,0.5230645154875926,0.4769354845124074
35,359,False,0.01238025247851717,97,96,0.5002608343611712,0.4997391656388288,0.0005216687223423833,0.6930465830527156,0.5051546391752577,0.4948453608247423,0.5238262667438237,0.47617373325617635,0.5262050879839631,0.47379491201603674
36,369,False,0.0031159917513876485,117,114,0.5015306900222993,0.4984693099777006,0.003061380044598716,0.6929905645749983,0.5811965811965812,0.4188034188034188,0.5230001979919272,0.47699980200807285,0.5254801987968046,0.47451980120319537
37,379,False,0.06358338358433235,96,95,0.502217633942842,0.4977823660571579,0.004435267885684102,0.6929473034338786,0.6354166666666666,0.3645833333333333,0.5067843837906151,0.493215616209385,0.509948175327627,0.490051824672373
38,389,False,0.035575511093674336,96,92,0.5008543871422143,0.4991456128577856,0.0017087742844287268,0.6930686388538637,0.59375,0.40625,0.5157301629538297,0.4842698370461703,0.5187774896361871,0.48122251036381297
39,399,False,0.08201051563738065,99,99,0.5008147373063184,0.4991852626936815,0.0016294746126369053,0.693061708148475,0.6767676767676768,0.32323232323232326,0.4952594479591757,0.5047405520408244,0.4982571583275489,0.501742841672451
40,409,False,0.004991288700609215,104,103,0.500344744270165,0.499655255729835,0.0006894885403299633,0.6930796819802441,0.6346153846153846,0.36538461538461536,0.49416582743818893,0.5058341725618111,0.49687232888272187,0.5031276711172781
41,419,False,0.022255559193586186,101,98,0.5004000175727045,0.49959998242729553,0.0008000351454089394,0.6931061873154654,0.6237623762376238,0.37623762376237624,0.49980881093338125,0.5001911890666187,0.5023556535738734,0.4976443464261267
42,429,False,0.02840795465762311,108,107,0.5006175116519156,0.4993824883480844,0.0012350233038311842,0.6930699863327541,0.5925925925925926,0.4074074074074074,0.49265421721241703,0.507345782787583,0.4953073542810774,0.5046926457189225
43,439,False,0.07720333567931213,85,84,0.5020059956427784,0.4979940043572216,0.004011991285556793,0.6929373967769304,0.6235294117647059,0.3764705882352941,0.47301044970106143,0.5269895502989387,0.4763997770184593,0.5236002229815406
44,449,False,0.03834243559678857,106,103,0.5001819189432094,0.49981808105679065,0.0003638378864187497,0.6930447975018444,0.5283018867924528,0.4716981132075472,0.48262099397233066,0.5173790060276694,0.4859271583267885,0.5140728416732114
45,459,False,0.01777972406074776,104,103,0.5010428322662486,0.4989571677337513,0.0020856645324972556,0.6930101359010722,0.5480769230769231,0.4519230769230769,0.48696731051276065,0.5130326894872393,0.490462121795707,0.509537878204293
46,469,False,0.009980695057472478,97,97,0.5003030782110626,0.4996969217889373,0.000606156422125248,0.6930728798276643,0.5670103092783505,0.4329896907216495,0.48434141424947164,0.5156585857505284,0.48810841352061596,0.511891586479384
47,479,False,0.01998585685503717,95,95,0.5013577653293165,0.4986422346706835,0.002715530658633003,0.6929720072465752,0.5894736842105263,0.4105263157894737,0.48907196552294646,0.5109280344770536,0.49335243587836086,0.5066475641216391
48,489,False,0.014458028882547855,98,98,0.5015302670137043,0.49846973298629577,0.0030605340274085235,0.6930060295719512,0.5816326530612245,0.41836734693877553,0.4855150464450456,0.5144849535549544,0.48968455901787794,0.510315440982122
49,499,False,0.017200969645812025,107,105,0.5012804571338964,0.49871954286610365,0.002560914267792702,0.6929801260483618,0.5233644859813084,0.4766355140186916,0.48967992619309936,0.5103200738069007,0.49411240543049595,0.505887594569504
