prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_mean_b_snap_k3,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,batch_frac_argmax_k3,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1,softmax_k3_a0,softmax_k3_a1
56,398,False,0.008215783270652923,58,51,0.2503448366801732,0.24850402015104744,0.24972547882088672,0.25142566434789265,0.001840816529125766,1.3854157159558897,0.0,0.46551724137931033,0.0,0.5344827586206896,0.504028683745723,0.495971316254277,0.48998702425780993,0.5100129757421901,0.5001408869956804,0.4998591130043196,0.5098200170446043,0.4901799829553957
57,405,False,0.012945800480195955,66,62,0.24930825013062172,0.25227730883902777,0.2500254279474571,0.24838901308289343,0.0029690587084060527,1.3854753286608705,0.0,0.5454545454545454,0.0,0.45454545454545453,0.5020309621813169,0.49796903781868307,0.48694379106005237,0.5130562089399476,0.497853703734311,0.5021462962656891,0.5082535059589419,0.49174649404105797
58,412,False,0.007470874331513649,58,54,0.24940987516012253,0.2519379401230414,0.2500171658830364,0.24863501883379976,0.0025280649629188523,1.3855328197959447,0.0,0.5344827586206896,0.0,0.46551724137931033,0.5034321921280345,0.4965678078719654,0.48786142736228455,0.5121385726377155,0.49912087947648853,0.5008791205235115,0.5098543189223937,0.49014568107760625
59,419,False,0.054962168813667875,64,58,0.24944774672450448,0.2516521053212811,0.24989765557644486,0.24900249237776956,0.0022043585967766455,1.385132966730728,0.0,0.546875,0.0,0.453125,0.4938841739411778,0.5061158260588222,0.47759318623947944,0.5224068137605207,0.4893758314730781,0.5106241685269218,0.5005960039518719,0.4994039960481282
60,426,False,0.012193656472553807,61,57,0.24964956485864398,0.2509585453392658,0.24986837936466452,0.2495235104374257,0.0013089804806218353,1.3852191448241715,0.0,0.47540983606557374,0.0,0.5245901639344263,0.49189455161971846,0.5081054483802815,0.4749661738127317,0.5250338261872683,0.4872118399578748,0.5127881600421252,0.49886250088292183,0.5011374991170783
61,433,False,0.039236355485363965,71,68,0.2501647903217665,0.2490477951879396,0.24969443135011604,0.25109298314017797,0.0011169951338268758,1.3850774342608718,0.0,0.4647887323943662,0.0,0.5352112676056338,0.4989963920758999,0.5010036079241001,0.4812114247823777,0.5187885752176222,0.4940728800914146,0.5059271199085855,0.5063272447458681,0.4936727552541319
62,440,False,0.022312903479103155,62,60,0.24937839342110574,0.2519418801874402,0.2499461648410865,0.24873356155036763,0.002563486766334444,1.385192664004804,0.0,0.532258064516129,0.0,0.46774193548387094,0.4951497443341761,0.504850255665824,0.476954147560173,0.5230458524398269,0.49011443027544715,0.5098855697245529,0.5026438392176973,0.4973561607823027
63,447,False,0.03575887339247929,68,65,0.2498397382757711,0.2502793835722974,0.24982510928745796,0.2500557688644735,0.00043964529652629203,1.3851992362371766,0.0,0.5294117647058824,0.0,0.47058823529411764,0.5015416239575538,0.4984583760424463,0.48300046660242363,0.5169995333975763,0.4964130845268782,0.5035869154731218,0.5091707817209463,0.4908292182790536
64,454,False,0.034272322914612185,57,55,0.2492531658773262,0.25220187317151144,0.24983899318705985,0.24870596776410245,0.0029487072941852266,1.384626126375146,0.0,0.5263157894736842,0.0,0.47368421052631576,0.4957304777602831,0.5042695222397169,0.47616971630233834,0.5238302836976617,0.4903205077376822,0.5096794922623178,0.5037769934189326,0.49622300658106744
65,461,False,0.025075303483658388,66,62,0.2504541696451368,0.24784051412592148,0.2494993316423003,0.2522059845866414,0.002613655519215302,1.3845825358664534,0.0,0.4393939393939394,0.0,0.5606060606060606,0.5004032469681311,0.4995967530318688,0.47944457771648463,0.5205554222835154,0.49460314668492594,0.5053968533150741,0.5090338262438096,0.49096617375619045
66,468,False,0.0136809775419263,58,56,0.2503304966833635,0.24829857448104217,0.24954158844418414,0.25182934039141025,0.002031922202321318,1.3845415874523486,0.0,0.39655172413793105,0.0,0.603448275862069,0.502894929403615,0.49710507059638503,0.48154343582120646,0.5184565641787936,0.4969815495229522,0.5030184504770477,0.5116993607837944,0.48830063921620565
67,475,False,0.019172716834709346,72,68,0.25007074771175913,0.24902383100360093,0.24945534237820396,0.25145007890643606,0.0010469167081582076,1.3839934281545903,0.013888888888888888,0.4444444444444444,0.013888888888888888,0.5277777777777778,0.49985550698161707,0.5001444930183829,0.47720604364300684,0.5227939563569932,0.49358260587387387,0.5064173941261261,0.5091947691880712,0.49080523081192895
68,482,False,0.031051504552416318,65,62,0.25106227175092705,0.2455127312988089,0.2492415815427674,0.2541834154074968,0.00554954045211814,1.3841951434560906,0.0,0.38461538461538464,0.0,0.6153846153846154,0.5055847631561092,0.4944152368438908,0.48162535744190377,0.5183746425580962,0.49895082263701035,0.5010491773629896,0.5154581718835273,0.4845418281164727
69,489,False,0.011391842963720795,57,53,0.25116448975708455,0.24461378448207102,0.24883540237560145,0.25538632338524303,0.00655070527501353,1.3828967703673385,0.0,0.42105263157894735,0.0,0.5789473684210527,0.5076681603248195,0.4923318396751804,0.4812090052723018,0.5187909947276982,0.5003378575628061,0.4996621424371938,0.5185821532533653,0.4814178467466347
70,496,False,0.017547148776648,65,59,0.24894663710749665,0.2528629157051913,0.24959736562974558,0.24859308155756657,0.003916278597694667,1.3832962810894118,0.0,0.5384615384615384,0.0,0.46153846153846156,0.5108807029541016,0.48911929704589846,0.48379105397860467,0.5162089460213954,0.5033644502624143,0.4966355497375856,0.5220857871203097,0.4779142128796902
